,parsed,entities,labels,position_start,position_end,has_terms
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6518909\sections\1_body\2_results\1_p.xml,"A total of 732 eligible, evaluable patients were enrolled in the VHR part of AALL1131 and randomized to either the control arm (n=242) or experimental arm 1 (n=490) as of the data freeze for this report (December /31, 2017). The Consolidated Standards of Reporting Trials (CONSORT) diagram for the study is shown in 
 ","[732, VHR, AALL1131, December /31, 2017, The Consolidated Standards of Reporting Trials (CONSORT]","['CARDINAL', 'ORG', 'PERSON', 'DATE', 'ORG']","[11, 65, 77, 204, 225]","[14, 68, 85, 222, 280]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6518909\sections\1_body\3_discussion\1_p.xml,"The 5-year event-free survival rate for patients with high-risk B-ALL enrolled in the COG AALL0232 trial (2004 – 2011) randomized to high-dose methotrexate during interim maintenance-1 was 79.6% compared to 75.2% for the patients in the control arm (Capizzi methotrexate) (
 ","[5-year, 2004 – 2011, 79.6%, 75.2%, Capizzi]","['DATE', 'DATE', 'PERCENT', 'PERCENT', 'ORG']","[4, 106, 189, 207, 250]","[10, 117, 194, 212, 257]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6714858\sections\1_body\0_introduction\1_p.xml,"Vitamin K deficiency bleeding (VKDB) is one of the most common hemostatic disorders at neonatal period and leading preventable cause of mental retardation, epilepsy, and cerebral palsy.
 ",[Vitamin K],['ORG'],[0],[9],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6714858\sections\1_body\1_patients_and_methods\1_p.xml,"All the participating children and parents were informed about the study, and informed consent was received. The study was approved by the Ethics Committee of Erciyes University Medical Faculty with no: TTU2016-6579 and was also supported by the Erciyes University Research Project Management Unit under the project designated as TTU2016-6579.","[the Ethics Committee of Erciyes University Medical Faculty, the Erciyes University Research Project Management Unit, TTU2016-6579]","['ORG', 'ORG', 'ORG']","[135, 242, 330]","[193, 297, 342]",informed consent
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6714858\sections\1_body\1_patients_and_methods\3_dna_isolation\1_p.xml,"The EZ-10 Spin Column Genomic genomic DNA Minipreps isolation kits (Biobasic Inc, Markham, Ontario, Canada) were used to extract genomic DNA from blood samples. Overall, blood samples (0.4-5 mL) were drawn from 102 participants. For DNA extraction, 500 µL of complete blood sample was placed in the centrifugation tubes (2 mL) with addition of 800 µL tris borate phosphate buffer, which was then vortexed and kept for 1 minute at room temperature (The mixture should be bright red and red blood cells should be resolved). The mixture was centrifuged at 4000 rpm for 3 minutes, and the supernatant was removed. If the supernatant and blood pellet was still red, the second step and subsequent steps were repeated. Then, 500 µL Tris-borate magnesium buffer was added to tube, which was vortexed briefly. Again, 3 µL proteinase K was added to the tube, which was kept at 55°C for 30 minutes for incubation. If there was any unsolved material, the tube was centrifuged at 5000 rpm for 2 minutes. The supernatant was transferred to another tube (2 mL), and 260 µL absolute ethanol was added, which was then transferred to column and centrifuged at 10 000 rpm for 2 minutes. After adding 500 µL wash solution, the column was recentrifuged at 10 000 rpm for 1 minute. The collection tube was poured, and 500 µL wash solution was added for further centrifugation at 10 000 rpm for 1 minute. Then, to remove residual wash solution, tube was recentrifuged at 10 000 rpm for 1 minute. Spin was continued until purification was achieved. The column (1.5 mL) was placed to an Eppendorf tube, and 50 µL elution buffer was applied to center of column. After incubation at 37°C for 2 minutes, the tube was centrifuged at 10 000 rpm for 1 minute to extract DNA. The purified DNA was stored at −20°C until PCR analysis.","[The EZ-10 Spin Column Genomic, Minipreps, Biobasic Inc, Markham, Ontario, Canada, 0.4-5 mL, 102, 500, 2 mL, 800, 1 minute, 4000, 3 minutes, second, 500, 3, K, 55, 30 minutes, 5000, 2 minutes, 2 mL, 260, 10, 2 minutes, 500, 10, 1 minute, 500, 10, 1 minute, 10, 1 minute, Spin, 1.5 mL, Eppendorf, 50, 37, 2 minutes, 10, 1 minute, −20]","['PRODUCT', 'ORG', 'ORG', 'GPE', 'GPE', 'GPE', 'PERCENT', 'CARDINAL', 'CARDINAL', 'MONEY', 'CARDINAL', 'TIME', 'CARDINAL', 'TIME', 'ORDINAL', 'CARDINAL', 'CARDINAL', 'PERSON', 'DATE', 'TIME', 'CARDINAL', 'TIME', 'MONEY', 'CARDINAL', 'CARDINAL', 'TIME', 'CARDINAL', 'CARDINAL', 'TIME', 'CARDINAL', 'CARDINAL', 'TIME', 'CARDINAL', 'TIME', 'PERSON', 'MONEY', 'GPE', 'CARDINAL', 'CARDINAL', 'TIME', 'CARDINAL', 'TIME', 'ORG']","[0, 42, 68, 82, 91, 100, 185, 211, 249, 321, 344, 418, 553, 566, 665, 719, 809, 825, 868, 877, 968, 981, 1041, 1052, 1143, 1158, 1182, 1236, 1251, 1297, 1358, 1373, 1449, 1464, 1474, 1538, 1563, 1583, 1657, 1666, 1705, 1720, 1776]","[29, 51, 80, 89, 98, 106, 193, 214, 252, 325, 347, 426, 557, 575, 671, 722, 810, 826, 870, 887, 972, 990, 1045, 1055, 1145, 1167, 1185, 1238, 1259, 1300, 1360, 1381, 1451, 1472, 1478, 1544, 1572, 1585, 1659, 1675, 1707, 1728, 1779]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6714858\sections\1_body\1_patients_and_methods\4_polymerase_chain_reaction\1_p.xml,"The isolated DNA was used for PCR analysis. In each PCR tube, 22 µL of the mixture was placed and 3 µL DNA was added to this mixture, resulting in 25 µL of final volume. The samples were placed in the PCR device. Samples obtained from PCR device were run at 2% agarose gel at 90 V for 2 hours. Then, the PCR bands were imaged using Molecular Imager Gel Doc XR System device (Bio-Rad, Hercules, California). The PCR products with 290 base pair (bp) were assigned for PCR RFLP protocol. The PCR products were stored at 4°C until RFLP analysis.","[PCR, PCR, 22, 3, 25, PCR, 2%, 90, 2 hours, PCR, Bio-Rad, Hercules, California, PCR, 290, PCR, PCR, 4, RFLP]","['ORG', 'ORG', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'ORG', 'PERCENT', 'CARDINAL', 'TIME', 'ORG', 'ORG', 'GPE', 'GPE', 'ORG', 'CARDINAL', 'ORG', 'ORG', 'CARDINAL', 'ORG']","[30, 52, 62, 98, 147, 201, 258, 276, 285, 304, 375, 384, 394, 411, 429, 466, 489, 517, 527]","[33, 55, 64, 99, 149, 204, 260, 278, 292, 307, 382, 392, 404, 414, 432, 469, 492, 518, 531]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6714858\sections\1_body\1_patients_and_methods\5_restriction_fragment_leng\1_p.xml,"HpaII restriction enzyme (New England Biolabs, Beverly, Massachusetts) was used for 
 ","[New England Biolabs, Beverly, Massachusetts]","['LOC', 'GPE', 'GPE']","[26, 47, 56]","[45, 54, 69]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6714858\sections\1_body\1_patients_and_methods\6_statistical_analysis\1_p.xml,"All statistical analyses were performed by using Statistical Package for Social Sciences (SPSS) for Windows version 11.0. In our study, we only compared categorical variables, so normality of the variables was not tested. In comparing categorical variables, the Pearson χ
 ","[Statistical Package for Social Sciences, 11.0, the Pearson χ
 ]","['ORG', 'CARDINAL', 'ORG']","[49, 116, 258]","[88, 120, 273]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6714858\sections\1_body\2_results\1_p.xml,"By reviewing history, data were tabulated for 51 patients (range: 1 month to 27 years) who were diagnosed with intracranial bleeding secondary to VKDB at neonatal period and 51 healthy volunteers (range: 1 month to 20 years). Median age was 8 years (1-27) in the patient group whereas 11 years (1-18) in the control group. Based on mutational analysis, normal GG was considered to have no mutation, while heterozygous GA and homozygous AA mutants were considered to have a mutation. There were 22 (43.1%) girls and 29 (56.9%) boys in the patient group, whereas 28 (54.9%) girls and 23 (45.1%) boys in the control group.","[51, 1 month to 27 years, 51, 1 month to 20 years, 8 years, 1-27, 11 years, 1-18, GA, 43.1%, 56.9%, 28, 54.9%, 23, 45.1%]","['CARDINAL', 'DATE', 'CARDINAL', 'DATE', 'DATE', 'DATE', 'DATE', 'DATE', 'ORG', 'PERCENT', 'PERCENT', 'CARDINAL', 'PERCENT', 'CARDINAL', 'PERCENT']","[46, 66, 174, 204, 241, 250, 285, 295, 418, 498, 519, 561, 565, 582, 586]","[48, 85, 176, 223, 248, 254, 293, 299, 420, 503, 524, 563, 570, 584, 591]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6714858\sections\1_body\3_discussion\1_p.xml,"There was significant difference in 
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6760546\sections\1_body\0_introduction\1_p.xml,"Acute graft-versus-host disease (aGvHD) is the most important obstacle of haploidentical hematopoietic stem cell transplantation (Haplo-HSCT) for treatment of patients with hematologic malignancies. In the last two decades, the results of Haplo-HSCT have been conspicuously improved due to effective prophylaxis strategies for aGvHD, such as in vivo T-cell depletion (TCD) with anti-thymocyte globulin (ATG) or posttransplant cyclophosphamide (PTCy) [
 ","[Haplo-HSCT, the last two decades, Haplo-HSCT, TCD, ATG]","['ORG', 'DATE', 'ORG', 'ORG', 'ORG']","[130, 202, 239, 368, 403]","[140, 222, 249, 371, 406]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6760546\sections\1_body\1_patients_and_methods\1_patients’_eligibility\1_p.xml,"Total 32 eligible patients were enrolled into the clinical trial with ages from 20- to 62-year-old with hematologic malignancies including acute myeloid leukemia (AML), acute lymphoblastic leukemia (ALL), high-risk myelodysplasia (MDS), chronic myelomonocytic leukemia (CMML) from June 2017 to January 2018 in our center. ECOG performance status was ≤2 in all patients. All patients had adequate baseline laboratory values for eligibility. This study had ethical approval from the local ethical committees and conducted in accordance with the Declaration of Helsinki. All patient data originate from clinical trials with mandatory written informed consent.","[62-year-old, AML, CMML, June 2017 to January 2018, the Declaration of Helsinki]","['DATE', 'ORG', 'ORG', 'DATE', 'WORK_OF_ART']","[87, 163, 270, 281, 539]","[98, 166, 274, 306, 566]",ethical approval
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6760546\sections\1_body\1_patients_and_methods\2_study_design_and_treatmen\1_donors_and_stem_cell_sour\1_p.xml,"Family members selected as donors were typed on the HLA-A, -B, -C, -DRB1 and -DQB1 locus at high-resolution level. Haplotype was defined as recipient-donor number of HLA mismatches > 3 [
 ","[Haplotype, HLA]","['PERSON', 'ORG']","[115, 166]","[124, 169]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6760546\sections\1_body\1_patients_and_methods\2_study_design_and_treatmen\2_conditioning_regimens\1_p.xml,"Reduced-intensity conditioning (RIC) was given to the patients above 55 years old (≥55 years), while myeloablative conditioning regimens (MACs) were designed for patients below 55 years old (<55 years). The conditioning regimens for myeloid malignancies including AML, MDS and CMML were based on intravenous busulfan 3.2 mg/kg/day for 3 days in MACs (2 days in RIC), fludarabine 30 mg/m
 ","[above 55 years old, years, 55 years old, <55 years, AML, MDS, CMML, 3.2, 3 days, 2 days, 30]","['DATE', 'DATE', 'DATE', 'DATE', 'ORG', 'ORG', 'ORG', 'CARDINAL', 'DATE', 'DATE', 'CARDINAL']","[63, 87, 177, 191, 264, 269, 277, 317, 335, 351, 379]","[81, 92, 189, 200, 267, 272, 281, 320, 341, 357, 381]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6760546\sections\1_body\1_patients_and_methods\2_study_design_and_treatmen\3_gvhd_prophylaxis\1_p.xml,"The GvHD prophylaxis consisted of ATG 2.5 mg/kg administered on day −2 to −1 and cyclophosphamide (Cy) 50 mg/kg on day +3, cyclosporine A (CsA) and mycophenolate mofetil (MMF) initiating on day +4. CsA was prescribed at 2 mg/kg as a continuous infusion. The CsA doses were modified to obtain nadir serum levels between 200 and 300 ng/ml. MMF was administered at 15 mg/kg oral three times per day (maximum dose 3 g per day) until day +34 and was then stopped if no aGvHD. Mycophenolate Sodium Enteric-coated Tablets (MPA) can be used instead of MMF; one tablet MPA corresponds to one tablet MMF. CsA was tapered from day +90 to day +180.","[GvHD, ATG, 2.5, day, −1, 50, CsA, 2, CsA, between 200 and 300, 15, 3, Tablets, one, one, CsA]","['PERSON', 'ORG', 'CARDINAL', 'DATE', 'GPE', 'CARDINAL', 'PERSON', 'CARDINAL', 'ORG', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'PERSON', 'CARDINAL', 'CARDINAL', 'ORG']","[4, 34, 38, 64, 74, 103, 198, 220, 258, 311, 362, 410, 507, 549, 579, 595]","[8, 37, 41, 67, 76, 105, 201, 221, 261, 330, 364, 411, 514, 552, 582, 598]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6760546\sections\1_body\1_patients_and_methods\2_study_design_and_treatmen\4_supportive_care\1_p.xml,"G-CSF was given to all patients since day +5 until neutrophil recovery. All patients received prophylactic levofloxacin, acyclovir from the beginning of conditioning therapy until hematological reconstitution. Prophylactic posaconzale was administered from the day of the conditioning until 1 month after transplant [
 ","[G-CSF, the day, 1 month]","['ORG', 'DATE', 'DATE']","[0, 257, 291]","[5, 264, 298]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6760546\sections\1_body\1_patients_and_methods\2_study_design_and_treatmen\5_engraftment_and_gvhd_eval\1_p.xml,"The engraftment endpoint was based on neutrophil engraftment with absolute neutrophil count (ANC) ≥ 0.5×10
 ","[ANC, ≥]","['ORG', 'PERSON']","[93, 98]","[96, 99]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6760546\sections\1_body\1_patients_and_methods\2_study_design_and_treatmen\6_chimerism_monitoring\1_p.xml,"Quantitative chimerism monitoring [
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6760546\sections\1_body\1_patients_and_methods\3_statistical_analysis\1_p.xml,"The primary endpoint was the CIs of aGvHD within 100 days after Haplo-PBSCT. The secondary endpoint was the engraftment (leukocyte and platelet engraftment, donor chimerism), NRM, cGvHD, the CIs of relapse (CIRs), OS, disease-free survival (DFS), CIs of CMV viremia and CMV-associated diseases, EBV viremia and PTLDs. Only patients with successful ANC engraftment were evaluated for aGVHD and cGVHD was evaluated only in patients with a minimum follow-up of 100 days. CIR was calculated from the date of allo-HSCT or the date of getting CR after transplantation until relapse. The response criteria for CR and relapse were defined according to the literature [
 ","[100 days, Haplo-PBSCT, NRM, cGvHD, CMV, CMV, ANC, 100 days, CIR, CR, CR]","['DATE', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'DATE', 'ORG', 'PERSON', 'GPE']","[49, 64, 175, 180, 254, 270, 348, 458, 468, 537, 603]","[57, 75, 178, 185, 257, 273, 351, 466, 471, 539, 605]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6760546\sections\1_body\2_results\1_patient_characteristics\1_p.xml,"Thirty-two patients with hematologic malignancies were diagnosed and recruited from June 2017 to January 2018 in our center. Median age was 37 years (range, 20−62 years). At the time of transplantation, a total of 14 patients with AML/ALL reached first or subsequent complete response (CR1, ≥CR2) with conventional therapy or salvage therapy; the other 18 patients had active disease without responding to salvage therapy including three ALL, three MDS-EB II, two CMML and ten AML patients. The overall characteristics of the patients and donors are summarized in Table 
 ","[Thirty-two, June 2017 to January 2018, 37 years, 20−62 years, 14, AML, first, ≥CR2, 18, three, three, MDS-EB II, two, CMML, ten, AML, Table]","['CARDINAL', 'DATE', 'DATE', 'DATE', 'CARDINAL', 'ORG', 'ORDINAL', 'GPE', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'ORG', 'CARDINAL', 'ORG', 'CARDINAL', 'ORG', 'ORG']","[0, 84, 140, 157, 214, 231, 247, 291, 353, 432, 443, 449, 460, 464, 473, 477, 564]","[10, 109, 148, 168, 216, 234, 252, 295, 355, 437, 448, 458, 463, 468, 476, 480, 569]",False
